Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
579044dd-669e-4efb-bf5a-2e1e2102ad74,B,Mandalay,Member,Female,Fashion accessories,14.22,5,3.555,74.66,4/15/2019,5:12:33,Cash,42.66,42.86,32,6
62378f20-1528-44cb-9a9d-642c58a44a52,C,Yangon,Member,Male,Home and lifestyle,31.88,1,1.594,33.47,4/28/2019,1:54:39,Credit card,19.13,42.84,14.34,6.7
25af8922-7cc2-43a3-9ab4-845a28ed9d8d,C,Yangon,Normal,Female,Electronic accessories,60.6,5,15.15,318.15,4/7/2019,8:06:38,Cash,181.8,42.86,136.35,8.8
1e5e56c6-707b-4643-a2fd-6bcc6ae0471d,A,Yangon,Member,Male,Electronic accessories,15.86,2,1.586,33.31,4/5/2019,7:34:36,Credit card,19.03,42.87,14.28,6.7
c326d45a-0b5a-4087-a62b-0850a2657d4d,C,Naypyitaw,Normal,Female,Home and lifestyle,61.11,10,30.555,641.65,4/18/2019,2:13:12,Credit card,366.66,42.86,274.99,9.5
79329997-6a1d-4f49-bf8d-470bf960076d,B,Yangon,Normal,Female,Fashion accessories,84.76,9,38.142,800.98,4/26/2019,2:47:11,Cash,457.7,42.86,343.28,7.2
c9068ded-94e8-4b19-a01f-7d0ad7c36c4e,C,Yangon,Member,Male,Fashion accessories,89.17,7,31.2095,655.4,4/2/2019,8:26:42,Cash,374.51,42.86,280.89,6.1
3400931b-82f7-4b8c-9be8-a2471dbbb18e,C,Naypyitaw,Member,Male,Electronic accessories,43.23,4,8.646,181.57,4/2/2019,20:09:03,Cash,103.75,42.86,77.82,7.3
b1993bf2-d073-475d-a2b4-72078f750423,A,Yangon,Normal,Male,Sports and travel,38.7,5,9.675,203.18,4/4/2019,20:41:39,Credit card,116.1,42.86,87.08,8
c2ad46e2-a9bb-436a-88c9-a46f897ae515,B,Yangon,Member,Female,Electronic accessories,35.1,5,8.775,184.28,4/19/2019,23:31:59,Ewallet,105.3,42.86,78.98,9.6
337341b1-d3dd-46ad-98da-8aa982c725ce,C,Yangon,Member,Female,Health and beauty,32.78,4,6.556,137.68,4/10/2019,19:34:15,Credit card,78.67,42.86,59.01,5.3
0846e354-4602-4ddb-8b8f-42ca9b5b6f5c,C,Yangon,Normal,Female,Fashion accessories,56.63,1,2.8315,59.46,4/20/2019,14:35:12,Ewallet,33.98,42.85,25.48,6.6
88989634-08c7-4faa-927f-577ae259c7c6,A,Naypyitaw,Member,Male,Electronic accessories,15.13,7,5.2955,111.21,4/8/2019,7:29:33,Cash,63.55,42.86,47.66,7
3fa45288-0fb6-4efc-abca-c0cd05f005d1,C,Mandalay,Normal,Male,Fashion accessories,78.5,1,3.925,82.42,4/9/2019,19:41:06,Credit card,47.1,42.85,35.32,9
07a2082c-707e-4c78-9078-9a1f62761fe4,A,Yangon,Member,Male,Home and lifestyle,84.33,8,33.732,708.37,4/23/2019,12:12:45,Ewallet,404.78,42.86,303.59,6.2
7a2682bd-b0b1-4426-9c5c-1e88fa4e04b8,B,Naypyitaw,Normal,Female,Fashion accessories,59.39,10,29.695,623.6,4/26/2019,3:20:04,Ewallet,356.34,42.86,267.26,6.8
b0798f37-b74f-4b7e-a75a-2822a3d5b4cd,B,Mandalay,Member,Male,Food and beverages,56.41,1,2.8205,59.23,4/18/2019,11:49:43,Credit card,33.85,42.85,25.38,5.4
bd46973a-2c22-4bc6-b315-ef455bc2c41d,A,Yangon,Member,Female,Health and beauty,19.01,2,1.901,39.92,4/8/2019,17:18:18,Ewallet,22.81,42.86,17.11,8.9
12750115-ef6b-4467-92f6-568f9e5d9c8c,A,Yangon,Normal,Female,Fashion accessories,20.01,1,1.0005,21.01,4/5/2019,17:54:25,Ewallet,12.01,42.84,9,9.2
8b4a73ad-abbf-42e1-a04b-7a823e5bbac9,B,Yangon,Member,Female,Health and beauty,95.74,9,43.083,904.74,4/4/2019,13:19:26,Cash,517,42.86,387.74,8.2
5a3e3952-834c-46ac-95dc-ef7a19065445,B,Mandalay,Member,Female,Electronic accessories,56.25,2,5.625,118.12,4/9/2019,4:22:00,Cash,67.5,42.85,50.62,8.2
4d6caa19-d9bd-4884-97b9-639237aed6be,A,Naypyitaw,Normal,Female,Electronic accessories,19.51,9,8.7795,184.37,4/4/2019,16:43:51,Cash,105.35,42.86,79.02,9.5
28c5e8b9-6f1e-43be-8555-b35c69a3e138,B,Mandalay,Normal,Female,Food and beverages,59.22,6,17.766,373.09,4/19/2019,1:17:09,Cash,213.19,42.86,159.9,7.5
80641930-99e1-4b5a-8983-bbc1faf89492,A,Yangon,Member,Male,Health and beauty,19.13,4,3.826,80.35,4/14/2019,14:49:57,Ewallet,45.91,42.86,34.44,9.5
6bfb4f60-17af-497a-9e7e-3b2f0d840162,A,Naypyitaw,Member,Male,Home and lifestyle,73.23,9,32.9535,692.02,4/2/2019,21:53:24,Cash,395.44,42.86,296.58,7.2
3c2664d5-83b8-4123-95e5-82f6d2b9e2ff,A,Naypyitaw,Normal,Male,Food and beverages,25.57,7,8.9495,187.94,4/27/2019,9:05:31,Ewallet,107.39,42.86,80.55,5.4
11ecf1ee-e040-4c15-ac05-5343a97cc0b0,A,Yangon,Normal,Male,Health and beauty,23.19,4,4.638,97.4,4/2/2019,4:51:29,Ewallet,55.66,42.85,41.74,8.8
295ecd51-f6cb-4e76-80e7-bd62b06ae291,B,Mandalay,Member,Male,Sports and travel,79.44,2,7.944,166.82,4/1/2019,8:03:21,Ewallet,95.33,42.85,71.49,5.3
81dd1f22-3981-4399-a46b-7c598e9cbbee,A,Yangon,Member,Male,Fashion accessories,25.2,3,3.78,79.38,4/20/2019,7:32:32,Ewallet,45.36,42.86,34.02,7.8
c7f1e3a7-0823-48af-8f6f-ac131d4677b3,C,Mandalay,Member,Female,Home and lifestyle,68.26,5,17.065,358.37,4/17/2019,18:31:43,Credit card,204.78,42.86,153.59,9.2
8243601c-f849-4793-a801-7baaec52e584,B,Yangon,Normal,Male,Home and lifestyle,70.99,10,35.495,745.39,4/7/2019,7:50:59,Ewallet,425.94,42.86,319.45,8
f4de68e8-4e64-4249-84db-54e440782bd1,C,Naypyitaw,Normal,Female,Electronic accessories,73.94,8,29.576,621.1,4/6/2019,17:22:03,Ewallet,354.91,42.86,266.19,6.7
5149a4be-c9af-4d0b-b7c0-42089be6b654,A,Mandalay,Member,Female,Health and beauty,42.56,4,8.512,178.75,4/19/2019,17:44:21,Cash,102.14,42.86,76.61,8
ce458cb2-e627-4f5e-9a8c-f77c3b1c4ce5,B,Mandalay,Member,Female,Health and beauty,76.67,4,15.334,322.01,4/21/2019,16:48:13,Ewallet,184.01,42.86,138,9.4
ee86affe-079f-43fc-a90c-ceec5dc475ff,A,Yangon,Member,Male,Health and beauty,29.59,1,1.4795,31.07,4/21/2019,14:47:25,Cash,17.75,42.87,13.32,10
e917c64e-d809-47cd-8424-844a10eef250,A,Naypyitaw,Normal,Male,Sports and travel,37.86,1,1.893,39.75,4/2/2019,5:54:54,Cash,22.72,42.84,17.03,8.5
d1f7ff30-8a11-43e3-b999-a0342afb6958,A,Naypyitaw,Normal,Male,Health and beauty,73.41,6,22.023,462.48,4/16/2019,11:29:19,Ewallet,264.28,42.86,198.2,6.5
ae11318e-bc33-446d-bdf2-2d0fc14c28c3,A,Naypyitaw,Normal,Female,Food and beverages,17.37,10,8.685,182.39,4/26/2019,9:05:17,Cash,104.22,42.86,78.17,6.9
4efd9fc4-1927-4109-bbca-4c80028967cc,C,Yangon,Normal,Female,Home and lifestyle,86.86,6,26.058,547.22,4/28/2019,1:01:26,Credit card,312.7,42.86,234.52,6
0b2966f8-49be-42aa-883b-bb7783bc7f43,C,Mandalay,Normal,Male,Electronic accessories,5.18,4,1.036,21.76,4/7/2019,10:58:00,Cash,12.43,42.88,9.33,7.4
7a81e7d5-a654-4bae-814e-823696f91d53,B,Yangon,Normal,Female,Food and beverages,24.17,5,6.0425,126.89,4/18/2019,23:13:29,Credit card,72.51,42.86,54.38,7.9
734e8547-98da-400a-85bd-df73a0accf2b,B,Yangon,Normal,Female,Electronic accessories,26.92,10,13.46,282.66,4/22/2019,6:01:03,Ewallet,161.52,42.86,121.14,5.6
9fc0c656-6e29-4f34-a1df-3e5a42e74b8e,B,Naypyitaw,Normal,Male,Electronic accessories,45.16,7,15.806,331.93,4/26/2019,16:49:56,Credit card,189.67,42.86,142.26,7.1
7ac8deaa-0248-4a9c-b8d8-9b4c0fa07340,B,Naypyitaw,Normal,Male,Food and beverages,51.19,5,12.7975,268.75,4/21/2019,18:37:20,Ewallet,153.57,42.86,115.18,8.4
38dda824-fa8d-4266-bad7-a0196916ee39,C,Yangon,Member,Male,Home and lifestyle,73.83,10,36.915,775.21,4/7/2019,7:17:28,Cash,442.98,42.86,332.23,5.8
e8f26036-f215-4f56-be01-3776c296be04,B,Yangon,Member,Female,Health and beauty,78.25,1,3.9125,82.16,4/22/2019,6:07:39,Credit card,46.95,42.86,35.21,9.3
cdf9f02f-d9d6-4096-954c-3689c017d732,A,Yangon,Normal,Male,Home and lifestyle,42.7,3,6.405,134.51,4/21/2019,3:33:12,Credit card,76.86,42.86,57.65,6.4
fc2f10ee-9dd3-43bf-85d5-9a2924df14ad,A,Yangon,Member,Female,Health and beauty,22.74,8,9.096,191.02,4/23/2019,22:43:54,Credit card,109.15,42.86,81.87,7.5
41b26734-b33e-439a-953f-aca90bcb0f00,A,Yangon,Normal,Male,Electronic accessories,67.65,10,33.825,710.33,4/28/2019,13:00:39,Cash,405.9,42.86,304.43,6.3
e6eacf84-5ba3-4353-ba2f-e0db108e1b7c,B,Yangon,Normal,Female,Sports and travel,5.08,2,0.508,10.67,4/21/2019,15:29:20,Credit card,6.1,42.83,4.57,7.3
2ba8cdf7-942a-4edf-89fe-b8943027071b,A,Naypyitaw,Normal,Female,Food and beverages,7.03,6,2.109,44.29,4/8/2019,8:01:31,Cash,25.31,42.85,18.98,9.6
732184b1-c195-41e0-b29b-a76b03ff498f,C,Naypyitaw,Normal,Female,Health and beauty,32.89,2,3.289,69.07,4/7/2019,1:24:57,Cash,39.47,42.86,29.6,8.7
3c62d258-6fe2-46dd-9cf8-08f4bd7205f5,C,Mandalay,Member,Female,Home and lifestyle,73.07,3,10.9605,230.17,4/19/2019,9:50:48,Cash,131.53,42.86,98.64,8.6
d9374eb9-e088-4533-8d2f-068679fc590a,A,Naypyitaw,Normal,Male,Electronic accessories,28.7,5,7.175,150.68,4/15/2019,20:02:45,Ewallet,86.1,42.86,64.58,7.6
ef0118f5-3823-4c30-885c-cf91e71dcaec,C,Mandalay,Normal,Male,Electronic accessories,21.86,1,1.093,22.95,4/26/2019,9:57:28,Ewallet,13.12,42.83,9.83,9.8
60de2bc1-80dc-49b1-9299-5767c04b3855,C,Yangon,Member,Female,Sports and travel,36.37,2,3.637,76.38,4/20/2019,21:52:43,Credit card,43.64,42.86,32.74,8.2
cf37c9ab-3bcf-42e7-9262-ce70be2cada0,A,Naypyitaw,Member,Male,Health and beauty,49.48,5,12.37,259.77,4/16/2019,23:32:02,Ewallet,148.44,42.86,111.33,5.3
086dca40-7b2d-4def-9192-5871357ee875,A,Yangon,Member,Female,Sports and travel,28.78,8,11.512,241.75,4/2/2019,12:52:17,Credit card,138.14,42.86,103.61,7.3
3db38a8b-de08-4e72-974f-664a6f8b7a17,B,Mandalay,Normal,Male,Home and lifestyle,27.57,5,6.8925,144.74,4/18/2019,12:03:48,Ewallet,82.71,42.86,62.03,6.7
1315a7c6-9570-4e49-9cd4-42a091024f68,C,Mandalay,Normal,Female,Sports and travel,66.45,6,19.935,418.64,4/27/2019,4:12:53,Ewallet,239.22,42.86,179.42,8.5
44145885-bd62-461c-acdf-c9b1bd7a790a,B,Mandalay,Normal,Female,Home and lifestyle,47.87,8,19.148,402.11,4/19/2019,7:41:26,Ewallet,229.78,42.86,172.33,6.9
09437e72-4b61-47cf-8d02-7e9c60f6d126,A,Yangon,Normal,Male,Food and beverages,67.73,6,20.319,426.7,4/3/2019,9:59:39,Ewallet,243.83,42.86,182.87,6.8
a0d69c29-a951-4c39-bda0-0d96887fd4ae,C,Naypyitaw,Member,Female,Food and beverages,33.5,2,3.35,70.35,4/21/2019,21:08:28,Credit card,40.2,42.86,30.15,5.9
5e6e3f8a-3e3e-436d-9edc-3be8b49fc325,B,Naypyitaw,Normal,Female,Home and lifestyle,19.5,3,2.925,61.42,4/7/2019,14:30:44,Cash,35.1,42.85,26.32,5.5
c16d3774-bb83-4910-8901-e68792a011b9,C,Mandalay,Member,Male,Health and beauty,41.49,8,16.596,348.52,4/20/2019,17:51:34,Credit card,199.15,42.86,149.37,5.1
49296065-a31f-4e06-9229-4440153f8e88,A,Naypyitaw,Normal,Female,Food and beverages,94.47,4,18.894,396.77,4/15/2019,21:22:57,Cash,226.73,42.86,170.04,9
2bbd53af-4576-41a1-b388-589760af39d6,A,Naypyitaw,Member,Female,Health and beauty,87.85,5,21.9625,461.21,4/2/2019,22:10:34,Cash,263.55,42.86,197.66,9
6787e01d-2647-4cd2-8413-b76ed5a93064,A,Naypyitaw,Member,Female,Electronic accessories,26.42,3,3.963,83.22,4/13/2019,7:50:21,Cash,47.56,42.85,35.66,7
c5d5e873-9997-48c7-8668-681ccafe5f23,B,Naypyitaw,Normal,Male,Home and lifestyle,64.37,3,9.6555,202.77,4/2/2019,4:55:43,Credit card,115.87,42.86,86.9,9.2
6e13a01a-9feb-4a37-a893-4a1fdca534ac,B,Yangon,Member,Male,Health and beauty,86.53,8,34.612,726.85,4/5/2019,11:40:36,Cash,415.34,42.86,311.51,8.4
6399bbb4-504e-45d6-a200-ddb53469ef59,B,Yangon,Member,Male,Sports and travel,17.87,10,8.935,187.64,4/7/2019,0:52:54,Credit card,107.22,42.86,80.42,6.7
9a886c33-b6d0-4710-9d50-6f8486d07c7d,B,Yangon,Member,Female,Electronic accessories,19.98,10,9.99,209.79,4/19/2019,13:57:15,Cash,119.88,42.86,89.91,5.8
4df2c9d1-cb2b-46d3-92db-0f132ddbfa5a,A,Naypyitaw,Normal,Male,Home and lifestyle,58.28,3,8.742,183.58,4/5/2019,14:06:08,Credit card,104.9,42.86,78.68,5.6
7a20b89c-96d8-4773-b8f7-98b18fb32e1c,B,Mandalay,Normal,Male,Home and lifestyle,75.77,6,22.731,477.35,4/16/2019,6:18:41,Credit card,272.77,42.86,204.58,7.9
57e2d7d9-7e47-4b25-9dc7-9bc0bdeb7540,A,Yangon,Normal,Female,Electronic accessories,50.59,10,25.295,531.2,4/3/2019,11:40:00,Ewallet,303.54,42.86,227.66,6.5
a72be0ee-625e-4eba-8dd5-ff83afb89011,C,Naypyitaw,Member,Male,Fashion accessories,79.59,5,19.8975,417.85,4/7/2019,4:47:51,Credit card,238.77,42.86,179.08,8.2
76c23cfa-0ba3-431e-aba6-4630d741f950,A,Mandalay,Member,Female,Sports and travel,86.02,8,34.408,722.57,4/4/2019,22:51:32,Credit card,412.9,42.86,309.67,6.6
d0ae7a23-a09c-4109-874e-905b0043f053,C,Naypyitaw,Member,Female,Electronic accessories,20.34,8,8.136,170.86,4/25/2019,14:58:52,Credit card,97.63,42.86,73.23,5.3
a6d8e52a-aa6d-44bb-9286-21fa35a81499,C,Mandalay,Member,Female,Health and beauty,79.08,9,35.586,747.31,4/27/2019,8:51:39,Ewallet,427.03,42.86,320.28,7.1
6b524486-3fb5-44f9-a3a0-3dd1ad66ae4d,C,Yangon,Normal,Female,Sports and travel,47.24,10,23.62,496.02,4/15/2019,7:17:44,Ewallet,283.44,42.86,212.58,5.1
c88791d2-6b52-4cc4-810d-3b5970f4e06d,B,Mandalay,Member,Male,Electronic accessories,74.41,9,33.4845,703.17,4/7/2019,18:07:35,Cash,401.81,42.86,301.36,9.7
b59d1a59-19ae-4786-900f-6d8c2a474013,C,Naypyitaw,Member,Female,Fashion accessories,25.74,5,6.435,135.13,4/6/2019,14:37:06,Credit card,77.22,42.86,57.91,7.4
212310d9-8fed-43b2-a442-930af27e953b,B,Yangon,Member,Female,Sports and travel,72.58,9,32.661,685.88,4/17/2019,18:57:05,Ewallet,391.93,42.86,293.95,6.3
080863f9-9154-47ee-9cd5-71c702e04b4c,B,Naypyitaw,Normal,Male,Fashion accessories,78.98,5,19.745,414.65,4/2/2019,17:54:11,Cash,236.94,42.86,177.71,8.1
e153209b-d026-4b3b-ac87-0a8ef4279045,C,Mandalay,Member,Female,Health and beauty,36.58,4,7.316,153.64,4/2/2019,3:08:57,Credit card,87.79,42.86,65.85,6.1
7cb43313-6db4-4736-a833-3433cf892590,A,Yangon,Normal,Female,Food and beverages,11.67,8,4.668,98.03,4/13/2019,11:10:08,Credit card,56.02,42.85,42.01,8.3
faf3662e-bb41-42ec-9193-f17103b94bd8,B,Mandalay,Member,Male,Food and beverages,19.13,4,3.826,80.35,4/3/2019,10:07:35,Cash,45.91,42.86,34.44,8
c873b760-29cf-4079-b445-5144ec12452c,C,Yangon,Member,Female,Sports and travel,66.51,1,3.3255,69.84,4/7/2019,13:01:45,Cash,39.91,42.86,29.93,7.6
ac6e308b-9d3e-4fe6-bf7e-db7b722c971a,A,Naypyitaw,Normal,Female,Electronic accessories,55.38,9,24.921,523.34,4/18/2019,10:21:55,Ewallet,299.05,42.86,224.29,8.8
9baa17dd-9988-4be2-b8f9-2d696feee2c1,B,Yangon,Member,Male,Home and lifestyle,59.4,4,11.88,249.48,4/4/2019,23:55:58,Credit card,142.56,42.86,106.92,6.6
97fa198e-b644-469b-86ff-0d13923a09b1,C,Mandalay,Normal,Male,Health and beauty,13.35,7,4.6725,98.12,4/4/2019,14:27:42,Credit card,56.07,42.86,42.05,7.8
31228717-fe96-471c-bb0f-c9dc195399f9,B,Mandalay,Member,Female,Health and beauty,47.1,6,14.13,296.73,4/4/2019,15:26:46,Cash,169.56,42.86,127.17,5.5
4d0c0575-3935-44b6-a21c-b352e267b635,A,Yangon,Normal,Female,Food and beverages,64.24,9,28.908,607.07,4/10/2019,13:56:53,Ewallet,346.9,42.86,260.17,7.6
a27237ad-72a2-4e9e-8f35-06e2cffa62da,B,Naypyitaw,Member,Female,Fashion accessories,64.75,8,25.9,543.9,4/15/2019,8:41:46,Cash,310.8,42.86,233.1,6.5
ed8d62d5-9789-4ad9-9a1a-ce4ed74401b8,B,Yangon,Member,Male,Food and beverages,88.55,5,22.1375,464.89,4/17/2019,4:33:59,Cash,265.65,42.86,199.24,7.1
70a6d06d-a317-49d6-8511-f90e174b7bf0,B,Yangon,Normal,Male,Health and beauty,48.96,8,19.584,411.26,4/14/2019,20:54:19,Ewallet,235.01,42.86,176.25,6.5
2c7f75a6-71a3-4ee1-884f-03b45d59e249,A,Yangon,Member,Female,Food and beverages,53.92,2,5.392,113.23,4/24/2019,3:54:19,Cash,64.7,42.86,48.53,5.8
30f7c32f-f356-4b45-8632-44a4d0e31400,C,Yangon,Normal,Male,Health and beauty,74.9,6,22.47,471.87,4/12/2019,13:49:29,Credit card,269.64,42.86,202.23,7.3
4d54d0d6-9022-4e8c-ab79-5ea90385374f,A,Yangon,Normal,Female,Fashion accessories,97.17,2,9.717,204.06,4/25/2019,6:13:37,Cash,116.6,42.86,87.46,5.5
e0ef0033-8f7d-478c-ba77-b99b4d13ea68,C,Yangon,Normal,Male,Health and beauty,15.53,4,3.106,65.23,4/27/2019,23:14:23,Cash,37.27,42.86,27.96,7.4
622e270f-17a6-41e1-95c5-2d40812d7217,A,Mandalay,Normal,Male,Electronic accessories,85.14,3,12.771,268.19,4/15/2019,14:29:28,Cash,153.25,42.86,114.94,6.7
7ae6ce12-7d75-4e13-b0e1-c060bcb9f057,A,Mandalay,Member,Male,Food and beverages,59.43,7,20.8005,436.81,4/6/2019,1:37:11,Ewallet,249.61,42.86,187.2,6.9
39a1599c-a4a3-4d9c-a404-edc1441b93c2,B,Mandalay,Normal,Female,Fashion accessories,85.32,2,8.532,179.17,4/14/2019,8:50:52,Ewallet,102.38,42.86,76.79,8.3
df933390-27da-4b87-ac0a-440b32a48b0d,B,Mandalay,Member,Male,Health and beauty,36.18,1,1.809,37.99,4/13/2019,15:49:01,Ewallet,21.71,42.85,16.28,6.8
300b8c87-6565-4725-adeb-d94b1604d1f5,B,Mandalay,Normal,Male,Health and beauty,50.58,3,7.587,159.33,4/17/2019,13:04:45,Credit card,91.04,42.86,68.29,8
357daca0-2ce3-4d37-ac9b-d3eaa90d2736,A,Yangon,Member,Male,Electronic accessories,98.98,2,9.898,207.86,4/2/2019,0:30:00,Cash,118.78,42.86,89.08,8.7
23a5015e-9c12-4984-920b-a4423bbb047e,A,Mandalay,Member,Female,Health and beauty,67.71,10,33.855,710.95,4/21/2019,11:42:11,Cash,406.26,42.86,304.69,8.2
14c625e0-28f0-4daf-8029-1e43c12f1f54,B,Mandalay,Normal,Male,Sports and travel,63.06,5,15.765,331.06,4/1/2019,23:31:11,Credit card,189.18,42.86,141.88,5.8
e4673fe1-b3e4-4687-9d24-22cf5ab7916a,C,Naypyitaw,Member,Male,Home and lifestyle,55.76,3,8.364,175.64,4/13/2019,17:08:27,Cash,100.37,42.85,75.27,8.8
337952a1-6dbe-4f32-8e66-54df2e393036,C,Yangon,Member,Female,Home and lifestyle,66.86,8,26.744,561.62,4/28/2019,17:38:46,Credit card,320.93,42.86,240.69,5.7
f92b3853-4ecb-46ce-9301-17000f54f69f,B,Yangon,Member,Female,Home and lifestyle,58.83,3,8.8245,185.31,4/2/2019,10:16:22,Ewallet,105.89,42.86,79.42,6.2
a36c986c-d352-4df0-816d-2403bcab32c7,A,Naypyitaw,Member,Male,Health and beauty,62.12,2,6.212,130.45,4/4/2019,12:06:52,Credit card,74.54,42.86,55.91,6.9
d3bf52a9-44a8-44b0-8252-98a6e10262fd,C,Yangon,Normal,Female,Electronic accessories,33.91,8,13.564,284.84,4/27/2019,10:48:45,Ewallet,162.77,42.86,122.07,7.4
e8c71799-c207-41b3-bb5b-ada0d551e15a,C,Naypyitaw,Normal,Female,Electronic accessories,89.64,3,13.446,282.37,4/2/2019,12:52:44,Cash,161.35,42.86,121.02,8.7
d0c9db9c-06bd-4d5f-9779-6470c8c6845d,B,Naypyitaw,Normal,Male,Health and beauty,60.1,7,21.035,441.74,4/23/2019,13:38:56,Ewallet,252.42,42.86,189.32,7.1
ea8e3941-622d-4aba-a596-f29d10a7623d,C,Mandalay,Normal,Female,Fashion accessories,43.67,8,17.468,366.83,4/22/2019,1:43:24,Ewallet,209.62,42.86,157.21,9.9
dc28bd71-4161-4103-8973-9c70cd7fa0c4,A,Mandalay,Member,Female,Electronic accessories,58.7,4,11.74,246.54,4/18/2019,15:06:25,Cash,140.88,42.86,105.66,9.2
6fba2647-e015-45ec-ba2f-2665d94d35f2,A,Yangon,Member,Male,Health and beauty,38.23,2,3.823,80.28,4/7/2019,2:30:16,Ewallet,45.88,42.85,34.4,9.4
67e9fcd0-29f8-4a1d-aa54-78e2a35c94b3,B,Yangon,Normal,Male,Food and beverages,25.82,4,5.164,108.44,4/11/2019,11:57:49,Credit card,61.97,42.85,46.47,9.2
ea9019e4-c6dc-42a9-b2df-f474acfa9e91,A,Mandalay,Member,Female,Sports and travel,80.27,7,28.0945,589.98,4/1/2019,16:08:27,Ewallet,337.13,42.86,252.85,6.4
5cabe8b5-8da1-4965-8608-107ca43dfa05,B,Mandalay,Normal,Female,Home and lifestyle,69.45,9,31.2525,656.3,4/3/2019,20:35:28,Cash,375.03,42.86,281.27,6.1
b6d35bdf-2699-4a59-8ace-207b1e8b0fde,A,Yangon,Member,Female,Home and lifestyle,28.25,7,9.8875,207.64,4/24/2019,15:32:07,Cash,118.65,42.86,88.99,8.4
0f541113-89c5-4925-95fa-d8e3ba910ef5,A,Naypyitaw,Member,Female,Health and beauty,92.48,9,41.616,873.94,4/2/2019,23:10:51,Cash,499.39,42.86,374.55,6.2
7c565b18-1b73-4fd6-a513-5aa468074b3c,B,Yangon,Normal,Male,Home and lifestyle,87.29,10,43.645,916.55,4/23/2019,21:20:04,Credit card,523.74,42.86,392.81,5.7
10a49bb4-7fe9-4571-836d-90e584bed614,B,Yangon,Member,Female,Sports and travel,96.26,7,33.691,707.51,4/20/2019,0:11:37,Ewallet,404.29,42.86,303.22,7.2
87584608-8ae0-4cde-bf5d-5c8b14a759f1,C,Mandalay,Member,Female,Electronic accessories,70.36,3,10.554,221.63,4/26/2019,12:09:07,Cash,126.65,42.86,94.98,5.1
1dff45a9-9b7e-49a0-b642-0f170132b874,C,Yangon,Member,Female,Electronic accessories,24.26,3,3.639,76.42,4/2/2019,7:11:02,Credit card,43.67,42.86,32.75,8.6
583b141f-d8ed-418b-b92b-30b0634e6751,C,Yangon,Member,Female,Sports and travel,27.47,9,12.3615,259.59,4/12/2019,0:59:42,Ewallet,148.34,42.86,111.25,9.8
f96c5778-a864-474e-9eef-5ddc46240d44,C,Mandalay,Normal,Male,Health and beauty,48.04,4,9.608,201.77,4/20/2019,15:27:00,Ewallet,115.3,42.86,86.47,6
b6e250d1-ed5b-4cc2-80cf-e29d623b525a,A,Yangon,Normal,Male,Home and lifestyle,82.89,5,20.7225,435.17,4/5/2019,11:42:36,Ewallet,248.67,42.86,186.5,8.9
665a460a-8f0b-41c8-9060-bd8afeeb3a71,B,Naypyitaw,Member,Male,Electronic accessories,30.74,3,4.611,96.83,4/9/2019,21:12:25,Cash,55.33,42.86,41.5,9.7
f2af0e0b-f6d9-46ee-9a4e-32546dc99780,C,Mandalay,Member,Female,Home and lifestyle,63.78,5,15.945,334.84,4/6/2019,10:53:50,Ewallet,191.34,42.86,143.5,5
78c1fabf-e493-4aef-a686-0a901cdbc065,C,Naypyitaw,Member,Female,Food and beverages,26.92,3,4.038,84.8,4/3/2019,3:46:13,Ewallet,48.46,42.85,36.34,6.1
94f6ca1e-3130-4fa1-b2aa-13223a8e6941,A,Naypyitaw,Normal,Female,Sports and travel,74.11,9,33.3495,700.34,4/1/2019,23:24:15,Credit card,400.19,42.86,300.15,6
57b42f3f-c82b-4aff-b6f6-b81905c51d24,B,Yangon,Member,Female,Electronic accessories,30.81,5,7.7025,161.75,4/12/2019,3:55:02,Ewallet,92.43,42.86,69.32,5.4
782c7d0e-a8a0-4880-8d86-ecfe40e42ada,B,Yangon,Member,Female,Food and beverages,12.96,4,2.592,54.43,4/10/2019,17:44:23,Cash,31.1,42.86,23.33,5.3
e32ac681-7cfe-4cf4-9b30-e46c200efcf1,C,Mandalay,Normal,Female,Electronic accessories,68.75,10,34.375,721.88,4/19/2019,3:14:58,Credit card,412.5,42.86,309.38,8.9
f62c13d7-de96-466b-8e1a-59c85e01f578,B,Yangon,Normal,Male,Food and beverages,35.63,1,1.7815,37.41,4/17/2019,10:32:36,Credit card,21.38,42.85,16.03,9.1
11fabc2f-6f64-409b-ba76-69d4c2d35680,A,Mandalay,Member,Female,Health and beauty,57.56,3,8.634,181.31,4/18/2019,4:06:28,Ewallet,103.61,42.85,77.7,6.5
d5f06467-299a-4f42-b9a5-c0d151d6d358,B,Naypyitaw,Normal,Female,Health and beauty,42.62,6,12.786,268.51,4/23/2019,8:10:04,Ewallet,153.43,42.86,115.08,6
e36d11e5-3cbc-414c-839b-6b8d0c5e35d2,B,Mandalay,Member,Female,Sports and travel,45.68,3,6.852,143.89,4/14/2019,20:46:57,Cash,82.22,42.86,61.67,5.4
56748562-cf45-471a-a6ac-e150cf4d32d0,B,Yangon,Member,Female,Sports and travel,37.84,2,3.784,79.46,4/24/2019,8:08:21,Credit card,45.41,42.85,34.05,5.2
339091c3-3467-448f-be5b-19546492dde6,B,Yangon,Normal,Male,Health and beauty,39.03,5,9.7575,204.91,4/4/2019,23:35:09,Credit card,117.09,42.86,87.82,6.9
